,FFR_2,FFR_3
7160,1.013957,0.889707
7161,1.01451,0.885341
7162,1.015228,0.879667
7163,1.016218,0.871836
7164,1.01726,0.863609
7165,1.018143,0.856629
7166,1.018893,0.850704
7167,1.019549,0.845516
7168,1.020139,0.840855
7169,1.02066,0.836738
7170,1.011189,0.911584
7171,1.012002,0.905157
7172,1.01264,0.900112
7173,1.013467,0.893579
7174,1.014448,0.885825
7175,1.015295,0.879136
7176,1.015922,0.874181
7177,1.016709,0.867956
7178,1.017766,0.859606
7179,1.018853,0.851015
7180,1.019785,0.843654
7181,1.020601,0.837206
7182,1.021335,0.831406
7183,1.021997,0.826176
7184,1.022578,0.821581
7185,1.012024,0.904983
7186,1.012943,0.897716
7187,1.013687,0.891843
7188,1.014622,0.884452
7189,1.015713,0.875829
7190,1.016656,0.868377
7191,1.017362,0.862802
7192,1.018222,0.856006
7193,1.019341,0.847157
7194,1.02047,0.838236
7195,1.021448,0.830512
7196,1.022329,0.823546
7197,1.023142,0.817124
7198,1.023878,0.811306
7199,1.024523,0.806214
7200,1.001347,0.989167
7201,1.00138,0.988899
7202,1.001432,0.988481
7203,1.001515,0.987811
7204,1.001598,0.987146
7205,1.00165,0.986728
7206,1.001699,0.986335
7207,1.00177,0.985759
7208,1.001868,0.984975
7209,1.001989,0.983998
7210,1.00211,0.983027
7211,1.002213,0.982202
7212,1.002304,0.98147
7213,1.002394,0.980746
7214,1.002482,0.980038
7215,1.001875,0.984915
7216,1.00193,0.984478
7217,1.001998,0.983931
7218,1.002103,0.983084
7219,1.002214,0.98219
7220,1.002289,0.981586
7221,1.002358,0.981032
7222,1.002463,0.980188
7223,1.002611,0.978998
7224,1.002794,0.977524
7225,1.002964,0.976156
7226,1.003097,0.975086
7227,1.00321,0.974182
7228,1.003322,0.973281
7229,1.003432,0.972391
7230,1.002467,0.980157
7231,1.002541,0.979562
7232,1.002625,0.978886
7233,1.002753,0.977853
7234,1.002898,0.97669
7235,1.003002,0.975854
7236,1.003093,0.975117
7237,1.003237,0.973962
7238,1.003445,0.972288
7239,1.003701,0.970228
7240,1.003929,0.968398
7241,1.004096,0.967055
7242,1.00423,0.965972
7243,1.004364,0.964898
7244,1.004497,0.963828
7245,1.003113,0.974956
7246,1.00321,0.974179
7247,1.00331,0.973372
7248,1.003464,0.972133
7249,1.003648,0.970657
7250,1.003787,0.969534
7251,1.003905,0.968592
7252,1.004091,0.967092
7253,1.004368,0.964868
7254,1.004705,0.962152
7255,1.004996,0.95981
7256,1.005202,0.958151
7257,1.005362,0.956866
7258,1.005518,0.95561
7259,1.005674,0.954358
7260,1.003808,0.969371
7261,1.003932,0.96837
7262,1.00405,0.967418
7263,1.004234,0.965944
7264,1.004462,0.964105
7265,1.004644,0.962642
7266,1.00479,0.961467
7267,1.005023,0.959595
7268,1.005374,0.956771
7269,1.005799,0.953354
7270,1.006159,0.95046
7271,1.00641,0.948442
7272,1.006599,0.946917
7273,1.006781,0.945456
7274,1.00696,0.944012
7275,1.004541,0.963474
7276,1.004701,0.962182
7277,1.004841,0.961059
7278,1.005059,0.959309
7279,1.005339,0.957053
7280,1.00557,0.955198
7281,1.005748,0.953761
7282,1.00603,0.951491
7283,1.00646,0.948033
7284,1.006975,0.943895
7285,1.007406,0.94043
7286,1.007707,0.938009
7287,1.007932,0.936196
7288,1.008143,0.934497
7289,1.008349,0.932841
7290,1.005303,0.957341
7291,1.00551,0.955675
7292,1.005677,0.954338
7293,1.005936,0.952253
7294,1.006275,0.949522
7295,1.00656,0.947233
7296,1.006775,0.945498
7297,1.00711,0.942806
7298,1.007621,0.938695
7299,1.008225,0.933839
7300,1.008727,0.9298
7301,1.009083,0.92694
7302,1.00935,0.924786
7303,1.009596,0.922806
7304,1.009832,0.920911
7305,1.006086,0.951045
7306,1.006351,0.948912
7307,1.006551,0.947302
7308,1.006862,0.944804
7309,1.007268,0.941538
7310,1.007611,0.938778
7311,1.007868,0.936708
7312,1.008258,0.933572
7313,1.008851,0.9288
7314,1.009541,0.923253
7315,1.010113,0.918653
7316,1.010527,0.915324
7317,1.010843,0.912778
7318,1.01113,0.910469
7319,1.0114,0.908299
7320,1.006881,0.94465
7321,1.007215,0.94196
7322,1.007459,0.940003
7323,1.007831,0.937007
7324,1.008312,0.933141
7325,1.008719,0.929865
7326,1.009022,0.927425
7327,1.00947,0.923823
7328,1.010144,0.918398
7329,1.010914,0.912204
7330,1.011553,0.907069
7331,1.012028,0.903247
7332,1.0124,0.900258
7333,1.012734,0.89757
7334,1.013042,0.895087
7335,1.007682,0.938205
7336,1.008096,0.934879
7337,1.008393,0.932487
7338,1.008837,0.928912
7339,1.0094,0.924383
7340,1.009879,0.920536
7341,1.010233,0.917689
7342,1.010741,0.913601
7343,1.011494,0.907541
7344,1.012338,0.900756
7345,1.013039,0.895118
7346,1.013577,0.890789
7347,1.014009,0.88731
7348,1.014396,0.884195
7349,1.014749,0.88136
7350,1.008486,0.931741
7351,1.008987,0.927712
7352,1.009349,0.924793
7353,1.009874,0.920571
7354,1.010527,0.915319
7355,1.011084,0.910837
7356,1.011494,0.907541
7357,1.012065,0.902951
7358,1.012894,0.896283
7359,1.013803,0.88897
7360,1.014562,0.882864
7361,1.015165,0.878016
7362,1.015663,0.874008
7363,1.016109,0.870421
7364,1.01651,0.867197
7365,1.009291,0.925265
7366,1.009885,0.920486
7367,1.010325,0.916948
7368,1.010937,0.912022
7369,1.011687,0.905992
7370,1.012329,0.900823
7371,1.012801,0.89703
7372,1.013436,0.891922
7373,1.014337,0.884677
7374,1.015304,0.876898
7375,1.016117,0.870357
7376,1.016784,0.864986
7377,1.017353,0.860414
7378,1.017862,0.856317
7379,1.018316,0.85267
7380,1.010097,0.918778
7381,1.010789,0.913211
7382,1.011316,0.908972
7383,1.012023,0.903291
7384,1.012874,0.896439
7385,1.013607,0.890542
7386,1.014147,0.886205
7387,1.014848,0.880564
7388,1.015816,0.872773
7389,1.016834,0.864584
7390,1.017698,0.857637
7391,1.018431,0.851742
7392,1.019073,0.846579
7393,1.01965,0.841938
7394,1.020159,0.83784
7395,1.010907,0.912267
7396,1.0117,0.905884
7397,1.012323,0.900876
7398,1.013129,0.89439
7399,1.014087,0.886686
7400,1.014913,0.880038
7401,1.015525,0.875114
7402,1.016295,0.868923
7403,1.017328,0.860613
7404,1.018391,0.85206
7405,1.019302,0.844732
7406,1.0201,0.838315
7407,1.020818,0.832542
7408,1.021465,0.827333
7409,1.022034,0.822759
7410,1.011722,0.905711
7411,1.012619,0.898494
7412,1.013344,0.892663
7413,1.014256,0.885323
7414,1.015321,0.876755
7415,1.016242,0.869346
7416,1.016931,0.863804
7417,1.017772,0.857043
7418,1.018867,0.848234
7419,1.019971,0.83935
7420,1.020928,0.831659
7421,1.02179,0.824724
7422,1.022584,0.818331
7423,1.023305,0.812537
7424,1.023935,0.807466
7425,1.001309,0.989282
7426,1.001345,0.988993
7427,1.001395,0.988581
7428,1.001476,0.987918
7429,1.001556,0.98726
7430,1.001607,0.986847
7431,1.001654,0.98646
7432,1.001724,0.98589
7433,1.001819,0.985113
7434,1.001937,0.984144
7435,1.002055,0.983182
7436,1.002155,0.982363
7437,1.002243,0.981638
7438,1.002331,0.980919
7439,1.002417,0.980216
7440,1.001827,0.985042
7441,1.00188,0.98461
7442,1.001946,0.98407
7443,1.002048,0.983233
7444,1.002157,0.982347
7445,1.002229,0.981751
7446,1.002296,0.981205
7447,1.002398,0.980369
7448,1.002542,0.979189
7449,1.002721,0.977727
7450,1.002887,0.976369
7451,1.003016,0.975308
7452,1.003126,0.974411
7453,1.003235,0.973517
7454,1.003343,0.972632
7455,1.002404,0.980323
7456,1.002476,0.979735
7457,1.002557,0.979068
7458,1.002682,0.978045
7459,1.002823,0.976893
7460,1.002924,0.976067
7461,1.003013,0.97534
7462,1.003152,0.974196
7463,1.003355,0.972535
7464,1.003605,0.97049
7465,1.003827,0.968675
7466,1.00399,0.967343
7467,1.004121,0.966268
7468,1.004251,0.965201
7469,1.004381,0.964137
7470,1.003034,0.975164
7471,1.003128,0.974396
7472,1.003225,0.973598
7473,1.003375,0.972372
7474,1.003554,0.970909
7475,1.00369,0.969799
7476,1.003803,0.968868
7477,1.003985,0.967382
7478,1.004254,0.965175
7479,1.004584,0.962479
7480,1.004868,0.960154
7481,1.005069,0.958508
7482,1.005225,0.957233
7483,1.005377,0.955985
7484,1.005529,0.954739
7485,1.003711,0.969623
7486,1.003832,0.968632
7487,1.003947,0.967691
7488,1.004125,0.966232
7489,1.004348,0.964409
7490,1.004525,0.962961
7491,1.004667,0.961799
7492,1.004894,0.959943
7493,1.005236,0.957141
7494,1.00565,0.953748
7495,1.006001,0.950875
7496,1.006246,0.948872
7497,1.006431,0.947357
7498,1.006608,0.945906
7499,1.006784,0.944469
7500,1.004426,0.963773
7501,1.004582,0.962493
7502,1.004718,0.961382
7503,1.00493,0.959649
7504,1.005203,0.957412
7505,1.005427,0.955575
7506,1.005601,0.954153
7507,1.005876,0.951901
7508,1.006295,0.948469
7509,1.006797,0.944359
7510,1.007218,0.940918
7511,1.007511,0.938514
7512,1.007732,0.936713
7513,1.007938,0.935024
7514,1.008139,0.933376
7515,1.005169,0.957686
7516,1.005371,0.956036
7517,1.005533,0.954712
7518,1.005785,0.952645
7519,1.006116,0.949937
7520,1.006393,0.94767
7521,1.006603,0.945952
7522,1.006929,0.943282
7523,1.007428,0.939199
7524,1.008017,0.934375
7525,1.008507,0.930362
7526,1.008854,0.927521
7527,1.009116,0.925381
7528,1.009356,0.923412
7529,1.009587,0.921526
7530,1.005933,0.951437
7531,1.006191,0.949324
7532,1.006386,0.947729
7533,1.006688,0.945253
7534,1.007084,0.942012
7535,1.007418,0.939276
7536,1.007669,0.937226
7537,1.008049,0.934114
7538,1.008628,0.929374
7539,1.009302,0.923861
7540,1.00986,0.91929
7541,1.010264,0.915982
7542,1.010573,0.913451
7543,1.010854,0.911155
7544,1.011118,0.908995
7545,1.006708,0.94509
7546,1.007034,0.942424
7547,1.007271,0.940484
7548,1.007634,0.937512
7549,1.008102,0.933676
7550,1.008499,0.930427
7551,1.008795,0.928009
7552,1.009232,0.924433
7553,1.00989,0.919043
7554,1.010642,0.912885
7555,1.011266,0.90778
7556,1.01173,0.903982
7557,1.012093,0.90101
7558,1.01242,0.898336
7559,1.012722,0.895865
7560,1.00749,0.938692
7561,1.007892,0.935395
7562,1.008182,0.933023
7563,1.008616,0.929476
7564,1.009165,0.924981
7565,1.009631,0.921163
7566,1.009976,0.91834
7567,1.010472,0.91428
7568,1.011208,0.908257
7569,1.012032,0.90151
7570,1.012717,0.895903
7571,1.013243,0.891599
7572,1.013665,0.88814
7573,1.014044,0.885041
7574,1.014389,0.882219
7575,1.008274,0.932272
7576,1.008762,0.928281
7577,1.009115,0.925384
7578,1.009627,0.921195
7579,1.010264,0.91598
7580,1.010808,0.911532
7581,1.011207,0.908261
7582,1.011764,0.9037
7583,1.012574,0.897071
7584,1.013463,0.889797
7585,1.014205,0.883722
7586,1.014794,0.878901
7587,1.015281,0.874915
7588,1.015717,0.871345
7589,1.016109,0.868136
7590,1.009059,0.925843
7591,1.009638,0.921106
7592,1.010067,0.917595
7593,1.010664,0.912706
7594,1.011396,0.906717
7595,1.012023,0.901584
7596,1.012483,0.897818
7597,1.013103,0.892742
7598,1.013983,0.885537
7599,1.014929,0.877796
7600,1.015724,0.871287
7601,1.016377,0.865945
7602,1.016933,0.861396
7603,1.017431,0.857318
7604,1.017874,0.853687
7605,1.009846,0.919402
7606,1.010521,0.913882
7607,1.011035,0.909675
7608,1.011724,0.904035
7609,1.012555,0.897229
7610,1.013271,0.89137
7611,1.013797,0.887062
7612,1.014482,0.881455
7613,1.015429,0.873703
7614,1.016425,0.865552
7615,1.017269,0.858638
7616,1.017986,0.852772
7617,1.018614,0.847635
7618,1.019178,0.843015
7619,1.019677,0.838934
7620,1.010636,0.912937
7621,1.011409,0.906606
7622,1.012017,0.901635
7623,1.012804,0.895194
7624,1.013739,0.887541
7625,1.014546,0.880934
7626,1.015143,0.876041
7627,1.015896,0.869885
7628,1.016906,0.861614
7629,1.017946,0.853098
7630,1.018838,0.845803
7631,1.019618,0.839416
7632,1.02032,0.833671
7633,1.020953,0.828484
7634,1.02151,0.823929
7635,1.011431,0.906427
7636,1.012306,0.899266
7637,1.013013,0.893477
7638,1.013904,0.886188
7639,1.014944,0.877674
7640,1.015844,0.87031
7641,1.016517,0.864799
7642,1.017338,0.858074
7643,1.01841,0.849305
7644,1.019491,0.840457
7645,1.020426,0.832799
7646,1.02127,0.825895
7647,1.022047,0.81953
7648,1.022752,0.81376
7649,1.023369,0.80871
7650,1.001276,0.989387
7651,1.00131,0.989106
7652,1.001359,0.988699
7653,1.001437,0.988044
7654,1.001516,0.987392
7655,1.001565,0.986985
7656,1.00161,0.986604
7657,1.001678,0.98604
7658,1.001771,0.98527
7659,1.001886,0.984309
7660,1.002001,0.983355
7661,1.002098,0.982544
7662,1.002185,0.981824
7663,1.002271,0.981111
7664,1.002355,0.980413
7665,1.001781,0.985188
7666,1.001832,0.984762
7667,1.001896,0.984228
7668,1.001996,0.9834
7669,1.002101,0.982523
7670,1.002172,0.981935
7671,1.002236,0.981396
7672,1.002336,0.980569
7673,1.002476,0.9794
7674,1.002651,0.977949
7675,1.002813,0.976603
7676,1.002939,0.975551
7677,1.003046,0.974661
7678,1.003153,0.973774
7679,1.003258,0.972895
7680,1.002343,0.98051
7681,1.002413,0.979928
7682,1.002492,0.979269
7683,1.002614,0.978257
7684,1.002751,0.977117
7685,1.002849,0.976301
7686,1.002935,0.975583
7687,1.003071,0.97445
7688,1.003269,0.972803
7689,1.003513,0.970775
7690,1.00373,0.968974
7691,1.003889,0.967653
7692,1.004017,0.966587
7693,1.004144,0.965527
7694,1.004271,0.96447
7695,1.002958,0.975394
7696,1.003049,0.974634
7697,1.003144,0.973845
7698,1.00329,0.972632
7699,1.003464,0.971183
7700,1.003596,0.970085
7701,1.003707,0.969165
7702,1.003884,0.967694
7703,1.004147,0.965504
7704,1.004468,0.962829
7705,1.004746,0.960522
7706,1.004942,0.95889
7707,1.005094,0.957624
7708,1.005243,0.956384
7709,1.005392,0.955146
7710,1.003619,0.969899
7711,1.003736,0.968918
7712,1.003848,0.967987
7713,1.004022,0.966543
7714,1.004239,0.964736
7715,1.004411,0.963303
7716,1.004549,0.962155
7717,1.004771,0.960316
7718,1.005105,0.957535
7719,1.00551,0.954168
7720,1.005852,0.951316
7721,1.006091,0.949328
7722,1.006272,0.947825
7723,1.006446,0.946382
7724,1.006617,0.944954
7725,1.004316,0.964095
7726,1.004468,0.962828
7727,1.004601,0.961728
7728,1.004807,0.960012
7729,1.005074,0.957795
7730,1.005292,0.955976
7731,1.005461,0.954569
7732,1.00573,0.952338
7733,1.006139,0.948931
7734,1.00663,0.94485
7735,1.00704,0.941433
7736,1.007327,0.939047
7737,1.007542,0.937258
7738,1.007744,0.93558
7739,1.007941,0.933942
7740,1.005042,0.958057
7741,1.005239,0.956422
7742,1.005396,0.955111
7743,1.005642,0.953064
7744,1.005965,0.950379
7745,1.006235,0.948132
7746,1.006439,0.946432
7747,1.006758,0.943785
7748,1.007245,0.939731
7749,1.007821,0.93494
7750,1.0083,0.930954
7751,1.008639,0.928133
7752,1.008895,0.926008
7753,1.00913,0.92405
7754,1.009356,0.922174
7755,1.005787,0.951857
7756,1.006039,0.949763
7757,1.006229,0.948184
7758,1.006524,0.945729
7759,1.00691,0.942515
7760,1.007236,0.939803
7761,1.00748,0.937773
7762,1.007852,0.934685
7763,1.008417,0.929979
7764,1.009076,0.924502
7765,1.009622,0.91996
7766,1.010017,0.916674
7767,1.010319,0.914159
7768,1.010594,0.911875
7769,1.010852,0.909727
7770,1.006544,0.945559
7771,1.006862,0.942917
7772,1.007093,0.940994
7773,1.007447,0.938047
7774,1.007905,0.934242
7775,1.008292,0.93102
7776,1.00858,0.928624
7777,1.009007,0.925075
7778,1.009651,0.919721
7779,1.010386,0.913601
7780,1.010996,0.908527
7781,1.01145,0.904753
7782,1.011805,0.901799
7783,1.012125,0.899139
7784,1.01242,0.896681
7785,1.007308,0.93921
7786,1.0077,0.935942
7787,1.007983,0.93359
7788,1.008406,0.930072
7789,1.008942,0.925611
7790,1.009398,0.921824
7791,1.009734,0.919024
7792,1.010219,0.914994
7793,1.010938,0.909009
7794,1.011745,0.902301
7795,1.012415,0.896726
7796,1.012929,0.892448
7797,1.013342,0.88901
7798,1.013713,0.885926
7799,1.014051,0.883119
7800,1.008074,0.932838
7801,1.008549,0.928881
7802,1.008895,0.926008
7803,1.009394,0.921851
7804,1.010017,0.916675
7805,1.010547,0.91226
7806,1.010937,0.909016
7807,1.011482,0.904487
7808,1.012274,0.897897
7809,1.013144,0.890662
7810,1.01387,0.884621
7811,1.014446,0.879827
7812,1.014923,0.875863
7813,1.01535,0.872312
7814,1.015734,0.869118
7815,1.008841,0.926456
7816,1.009405,0.92176
7817,1.009824,0.918277
7818,1.010407,0.913424
7819,1.011122,0.907478
7820,1.011735,0.902382
7821,1.012184,0.898645
7822,1.01279,0.893602
7823,1.013652,0.886437
7824,1.014577,0.878736
7825,1.015356,0.87226
7826,1.015995,0.866947
7827,1.016538,0.862423
7828,1.017026,0.858364
7829,1.017461,0.85475
7830,1.009609,0.920063
7831,1.010267,0.914589
7832,1.010769,0.910414
7833,1.011442,0.904815
7834,1.012255,0.898056
7835,1.012954,0.892238
7836,1.013469,0.88796
7837,1.014138,0.882387
7838,1.015065,0.874677
7839,1.016041,0.866565
7840,1.016868,0.859685
7841,1.017569,0.853849
7842,1.018184,0.848738
7843,1.018736,0.844139
7844,1.019225,0.840077
7845,1.010381,0.913644
7846,1.011136,0.907365
7847,1.011729,0.902431
7848,1.012498,0.896037
7849,1.013411,0.888436
7850,1.014201,0.881871
7851,1.014785,0.87701
7852,1.015521,0.870889
7853,1.01651,0.86266
7854,1.017529,0.854182
7855,1.018402,0.846921
7856,1.019166,0.840565
7857,1.019853,0.834848
7858,1.020474,0.829684
7859,1.021019,0.825149
7860,1.011158,0.90718
7861,1.012012,0.900077
7862,1.012703,0.89433
7863,1.013573,0.887093
7864,1.01459,0.878635
7865,1.015469,0.871316
7866,1.016128,0.865839
7867,1.016932,0.859151
7868,1.017981,0.850423
7869,1.01904,0.841612
7870,1.019957,0.833988
7871,1.020783,0.827116
7872,1.021544,0.82078
7873,1.022235,0.815034
7874,1.02284,0.810006
7875,1.001245,0.989497
7876,1.001278,0.98922
7877,1.001326,0.988819
7878,1.001402,0.988171
7879,1.001479,0.987527
7880,1.001526,0.987126
7881,1.001571,0.98675
7882,1.001637,0.986193
7883,1.001727,0.985431
7884,1.00184,0.984479
7885,1.001952,0.983533
7886,1.002047,0.982729
7887,1.002132,0.982016
7888,1.002216,0.981309
7889,1.002298,0.980616
7890,1.001738,0.985338
7891,1.001788,0.984917
7892,1.001851,0.984391
7893,1.001948,0.983571
7894,1.00205,0.982704
7895,1.002119,0.982124
7896,1.002182,0.981593
7897,1.002279,0.980775
7898,1.002416,0.979617
7899,1.002587,0.978179
7900,1.002745,0.976844
7901,1.002869,0.975802
7902,1.002973,0.97492
7903,1.003078,0.97404
7904,1.003181,0.973167
7905,1.002288,0.980703
7906,1.002356,0.980128
7907,1.002433,0.979477
7908,1.002552,0.978476
7909,1.002685,0.977348
7910,1.002781,0.976542
7911,1.002865,0.975834
7912,1.002998,0.974713
7913,1.003191,0.973081
7914,1.00343,0.97107
7915,1.003641,0.969285
7916,1.003797,0.967975
7917,1.003922,0.966918
7918,1.004047,0.965866
7919,1.004171,0.964817
7920,1.002889,0.975632
7921,1.002978,0.974882
7922,1.00307,0.974102
7923,1.003213,0.972902
7924,1.003382,0.971468
7925,1.003511,0.970383
7926,1.003619,0.969475
7927,1.003792,0.968018
7928,1.004049,0.965848
7929,1.004363,0.963195
7930,1.004635,0.960906
7931,1.004826,0.959288
7932,1.004975,0.958032
7933,1.005121,0.956801
7934,1.005267,0.955572
7935,1.003534,0.970186
7936,1.003649,0.969216
7937,1.003759,0.968296
7938,1.003928,0.966866
7939,1.00414,0.965078
7940,1.004308,0.96366
7941,1.004443,0.962526
7942,1.004658,0.960705
7943,1.004985,0.957948
7944,1.005381,0.954607
7945,1.005717,0.951778
7946,1.005951,0.949806
7947,1.006127,0.948314
7948,1.006297,0.946881
7949,1.006465,0.945463
7950,1.004217,0.964432
7951,1.004365,0.963179
7952,1.004494,0.962091
7953,1.004696,0.960392
7954,1.004956,0.958196
7955,1.005169,0.956396
7956,1.005334,0.955005
7957,1.005596,0.952795
7958,1.005997,0.949416
7959,1.006477,0.945366
7960,1.006879,0.941975
7961,1.00716,0.939607
7962,1.00737,0.937832
7963,1.007568,0.936164
7964,1.007761,0.934537
7965,1.004926,0.958446
7966,1.005118,0.956828
7967,1.005272,0.95553
7968,1.005512,0.953503
7969,1.005828,0.950842
7970,1.006091,0.948618
7971,1.006291,0.946936
7972,1.006602,0.944312
7973,1.007079,0.940291
7974,1.007642,0.935534
7975,1.008112,0.931578
7976,1.008443,0.928777
7977,1.008694,0.926667
7978,1.008924,0.924722
7979,1.009145,0.922857
7980,1.005655,0.952298
7981,1.005901,0.950226
7982,1.006086,0.948661
7983,1.006375,0.946229
7984,1.006752,0.943043
7985,1.007071,0.940356
7986,1.007309,0.938347
7987,1.007672,0.935286
7988,1.008226,0.930615
7989,1.00887,0.925176
7990,1.009405,0.920665
7991,1.009792,0.917403
7992,1.010088,0.914906
7993,1.010357,0.912636
7994,1.01061,0.9105
7995,1.006396,0.946053
7996,1.006706,0.943437
7997,1.006932,0.941531
7998,1.007278,0.93861
7999,1.007725,0.934837
8000,1.008104,0.931644
8001,1.008385,0.929271
8002,1.008802,0.925751
8003,1.009432,0.920435
8004,1.010153,0.914356
8005,1.010751,0.909315
8006,1.011195,0.905566
8007,1.011543,0.902633
8008,1.011856,0.899989
8009,1.012146,0.897544
8010,1.007142,0.939755
8011,1.007526,0.936519
8012,1.007802,0.934187
8013,1.008216,0.930699
8014,1.00874,0.926275
8015,1.009185,0.922519
8016,1.009514,0.919745
8017,1.009988,0.915747
8018,1.010693,0.909803
8019,1.011483,0.903137
8020,1.01214,0.897597
8021,1.012644,0.893346
8022,1.013049,0.889929
8023,1.013412,0.886864
8024,1.013743,0.884071
8025,1.007891,0.933435
8026,1.008356,0.929515
8027,1.008694,0.926666
8028,1.009183,0.922543
8029,1.009791,0.917408
8030,1.01031,0.913029
8031,1.010692,0.909812
8032,1.011225,0.905317
8033,1.012001,0.89877
8034,1.012854,0.891578
8035,1.013566,0.885572
8036,1.01413,0.880808
8037,1.014597,0.876868
8038,1.015016,0.873336
8039,1.015393,0.870159
8040,1.008642,0.927104
8041,1.009194,0.92245
8042,1.009603,0.918995
8043,1.010174,0.914182
8044,1.010873,0.908282
8045,1.011473,0.903225
8046,1.011912,0.899518
8047,1.012506,0.89451
8048,1.01335,0.887389
8049,1.014258,0.879731
8050,1.015021,0.873291
8051,1.015648,0.868008
8052,1.016181,0.863511
8053,1.01666,0.859474
8054,1.017086,0.855879
8055,1.009394,0.92076
8056,1.010037,0.915335
8057,1.010528,0.911194
8058,1.011187,0.905639
8059,1.011982,0.898931
